hora_requisicao,codigo_linha,nome_linha,letreiro,codigo_onibus,x,y,hora_gps
14:02:00,2503,707K-10,METRÔ JABAQUARA - TERM. GUARAPIRANGA,75441,-46.66242975,-23.65008675,2025-10-16 14:02:15-03:00
14:02:00,34076,5185-10,TERM. PQ. D. PEDRO II - TERM. GUARAPIRANGA,75442,-46.680882,-23.6525855,2025-10-16 14:02:16-03:00
14:02:00,34076,5185-10,TERM. PQ. D. PEDRO II - TERM. GUARAPIRANGA,75444,-46.7340385,-23.6687785,2025-10-16 14:02:06-03:00
14:02:00,2503,707K-10,METRÔ JABAQUARA - TERM. GUARAPIRANGA,75450,-46.7351975,-23.6677575,2025-10-16 14:02:19-03:00
14:02:00,34669,857C-10,METRÔ CONCEIÇÃO - TERM. CAMPO LIMPO,75451,-46.6697035,-23.6330465,2025-10-16 14:02:37-03:00
14:02:00,2503,707K-10,METRÔ JABAQUARA - TERM. GUARAPIRANGA,75452,-46.7351975,-23.6677575,2025-10-16 14:02:28-03:00
14:02:00,35271,707K-10,METRÔ JABAQUARA - TERM. GUARAPIRANGA,75455,-46.638983,-23.6474935,2025-10-16 14:02:20-03:00
14:02:00,35271,707K-10,METRÔ JABAQUARA - TERM. GUARAPIRANGA,75456,-46.638983,-23.6474935,2025-10-16 14:02:08-03:00
14:02:00,35271,707K-10,METRÔ JABAQUARA - TERM. GUARAPIRANGA,75458,-46.66757675,-23.6407455,2025-10-16 14:02:29-03:00
14:02:00,35271,707K-10,METRÔ JABAQUARA - TERM. GUARAPIRANGA,75459,-46.7355065,-23.6683575,2025-10-16 14:02:09-03:00
14:02:00,4,669A-10,TERM. PRINC. ISABEL - TERM. STO. AMARO,75500,-46.7105825,-23.654157,2025-10-16 14:02:07-03:00
14:02:00,32772,669A-10,TERM. PRINC. ISABEL - TERM. STO. AMARO,75501,-46.666586375,-23.5820395,2025-10-16 14:02:11-03:00
14:02:00,4,669A-10,TERM. PRINC. ISABEL - TERM. STO. AMARO,75502,-46.7105825,-23.654157,2025-10-16 14:02:01-03:00
14:02:00,4,669A-10,TERM. PRINC. ISABEL - TERM. STO. AMARO,75503,-46.705074375,-23.651411375,2025-10-16 14:02:06-03:00
14:02:00,4,669A-10,TERM. PRINC. ISABEL - TERM. STO. AMARO,75504,-46.7105825,-23.654157,2025-10-16 14:02:20-03:00
